,message,predicted,Cluster_PCA_withfirst177,Medical_conslut,service_support,PriceBooking_inquiry,place_inquiry
1170,نعرف قيمة الكشف وهل الحجز بالتليفون بالحضور ومواعيد الحجز والي متي يتواجد الطبيب الزائر ولكم جزيل الشكر,obj,0,0.0031446540880503146,0.0,PriceBooking_inquiry,0.0
1171,اين عنوان الاندلسيه,obj,0,0.0,0.0,0.0,place_inquiry
1172,عايز احجز,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1173,محتاجه كشف التفاصيل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1174,صباح التفاصيل كامله,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1175,ازاي العلاج,obj,0,0.003289473684210526,0.0,0.0,0.0
1176,الاسكندرية,obj,0,0.0,0.0,0.0,place_inquiry
1177,عندكم تعاقد,obj,0,0.0,service_support,0.0,0.0
1178,عايز اعمل عمليه البر وستاتا السعر كام الخصم,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
1179,اريد الحجز للكشف تابع لشركة ابوقير للاسمده علاج العاملين,obj,0,Medical_conslut,service_support,PriceBooking_inquiry,0.0
1180,ينفع كشف,obj,0,0.0,0.0,0.0,0.0
1181,هوعظام والبروستاتا الحجز,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1182,عاوز احجز اناتبع ميت نت والعياذ امتا والساعة كام,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1183,بيديني حجزجراحه تحميل يد ما مسالك,obj,0,0.003246753246753247,0.0,0.0,0.0
1184,حاله تضخم البروستاتا العلاج بدون عمليه وللا لازم عمليه ارجو الافاده,obj,0,Medical_conslut,0.0,0.0,0.0
1185,مفيش خبير عمود فقري ومخ واعصاب,obj,0,0.003246753246753247,0.0,0.0,0.0
1186,انزلاق غضروفي للظهر,obj,0,0.0,0.0,0.0,0.0
1187,بكام وهل يعالج خشونة مفصل الفخد بالرجل اليمين لان الالم وكيفية الحجز,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
1188,لوسمحت تخصصه العمود الفقري,obj,0,Medical_conslut,0.0,0.0,0.0
1189,اعرف تفاصيل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1190,العنوان فضلك وطريقة الحجز,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
1191,عايز احجز التفاصيل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1192,المنصوره وعايز اعرف التفاصيل,obj,0,0.0032679738562091504,0.0,PriceBooking_inquiry,0.0
1193,الدكتور بيعالج الهشاشة بالظبط ومستشفي اسكندرية,obj,0,0.0,0.0,0.0,place_inquiry
1194,سعر كشف وحجز متي,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1195,الخبير يجي القاهره لا,obj,0,0.0,0.0,0.0,place_inquiry
1196,اعرف الاسعار كام مواعيد اية فضلك,obj,0,0.003246753246753247,0.0,PriceBooking_inquiry,place_inquiry
1197,اناعمله تغير مفصلي القخذ بمفصل صناعي عشر سنين الان عندي مشكله مفصل الفخد اليمين الركبه الم شديد ولم اقدر الحركه الطبيعيه عندي خلخه المفصل والم فوق وتحت لركبه وعند المشي بحس رجلي حركتها طبيعيه ارجو الافاده,obj,0,Medical_conslut,0.0,0.0,0.0
1198,عندي خمسين وركبي ما بعرف انزل السلم بنزل ضرجه والم شديد جدا وعلاج وما عامل ومعدتي باظت ارجو الافاده,obj,0,Medical_conslut,0.0,0.0,0.0
1199,المكان فين سعر الكشف تكرمت لاني تعاني خشونة الركبة والعلاج لاياتي بفائدة وشكرا,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,place_inquiry
1200,عندي خشونه مفصل الفخد بالرجل اليمين ومشعرفه اسجل النك,obj,0,Medical_conslut,0.0,0.0,0.0
1201,حضرتك ما عنديش حركه ما قادر اتحرك عندي هشاشه العظام واهم دكتور كويس يعرف عايز اربي اولادي سني الرجاء التواصل معي لتوضيح شيء مهم الخاص وشكرا جزيلا,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
1202,عندي قطع الغضروف الركبه اليمين,obj,0,Medical_conslut,0.0,0.0,0.0
1203,حضرتك عندي خشونه فين وفي مكان قريب طنطا,obj,0,Medical_conslut,0.0,0.0,place_inquiry
1204,تبع مصر للتامين ينفع اكشف الدكتور دة,obj,0,0.0,service_support,0.0,place_inquiry
1205,عندي مبادء خشونه مشاكل الركبة طلوع السلم وبزات الصبح,obj,0,Medical_conslut,0.0,0.0,0.0
1206,والدي بيعاني خشونه الركبه نصايح,obj,0,Medical_conslut,0.0,0.0,0.0
1207,عندي بدايه خشونه الركبه علاج مايزيد الخشونه,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
1208,عاملة اشعات وتحاليل خشونة ركبة واحدة عايزة اعرف سعر الكشف سمحتوا,obj,0,0.003194888178913738,0.0,PriceBooking_inquiry,0.0
1209,حضرتك عندي الم شديد تحت الركبه بيجي ويغيب,obj,0,Medical_conslut,0.0,0.0,0.0
1210,الكشف بكام شاب عندي عندي خشونه الركبه عندي بحس حجات بتتكسر الرد,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
1211,عندي تقوص الرجل الشمال نتيجه خشونه الرد ترجوا الرد,obj,0,Medical_conslut,0.0,0.0,0.0
1212,ورحمة عندي مشكلة الكاحل عملت عملية رجلي وركبت شرائح المسامير والعملية طلعت غلط وعملت عملية لسه الم رحلة وكشفت قالي عايزة عملية اعمل ردوا عليا,obj,0,Medical_conslut,0.0,0.0,0.0
1213,اعرف كيفية الحجز وكام السعر وهل يوجد فرع بالمنصورة لا,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
1214,بادخل التسحيل ظهر دكتور اسمه احمد المرسي استشاري كتف,obj,0,0.0,0.0,0.0,0.0
1215,عايزه احجز الباقوري,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1216,عاوز احجز دكتور الباقوري رشدي حسن سيد,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1217,عندي خشونه الركبة,obj,0,Medical_conslut,0.0,0.0,0.0
1218,عندي قطع الرباط الصليبي لازم عمليه,obj,0,Medical_conslut,0.0,0.0,0.0
1219,عندي تمزق الاربطه,obj,0,Medical_conslut,0.0,0.0,0.0
1220,احجز مواعد عندي الم تيبس المفاصل,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
1221,المكان بالضبط وكيفية الحجز فضلكم,obj,0,0.0,0.0,PriceBooking_inquiry,place_inquiry
1222,تاكل الركبه اعراضها,obj,0,Medical_conslut,0.0,0.0,0.0
1223,سعر الحجزمن فضلكم,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1224,فين مكان الدكتور العنوان,obj,0,0.0,0.0,0.0,place_inquiry
1225,عايز التفاصيل سمحتي,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1226,فين المكان,obj,0,0.0,0.0,0.0,place_inquiry
1227,فرع قنا,obj,0,0.0,0.0,0.0,place_inquiry
1228,المكان فين,obj,0,0.0,0.0,0.0,place_inquiry
1229,عنوان,obj,0,0.0,0.0,0.0,place_inquiry
1230,احجز ازاي,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1231,اقرب مكان لطنطا,obj,0,0.0,0.0,0.0,place_inquiry
1232,رقم التليفون,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1233,عايز اعرف التفاصيل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1234,التفاصيل,obj,0,0.0,0.0,PriceBooking_inquiry,0.0
1235,انزلاق غضروفي الركبه مرحله ثانيه وارتخاء الرباط الصليبي حوالي خمس سنوات وعاوز اعرف تكلفة العمليه كام سمحتو,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
1236,تخصص ركبه اطفال,obj,0,0.0,0.0,0.0,0.0
1237,اندلسية الشللات بالاسكندرية نرجو الافادة,obj,0,0.0,0.0,0.0,0.0
1238,عندي غضروف العجزية والقطنية وعملت اشعة رنين ونصحوا بضرورة العملية فضلا اجراءات الكشف والعملية والتكلفة تفصيلا سمحتم وجزاكم خيرا,obj,0,Medical_conslut,0.0,0.0,0.0
1239,عندي تنميل الاطراف باستمرار وخصوصا اصحي النوم والم اسفل الدهر والرجل اعرف الكشف كام,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
1240,ورحمه وبركاته فضلك دكتور عندي غضروف الفقرات العنقيه والفقرات القطنيه وتاكل استطيع الجلوس والم شديد بالكتف الايسر وعملت رنين وعندي تنميل مستمر الجزء السفلي الجسم وعندي سكر وضغط وقلب وتعبانه جدا اجد علاج,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.012345679012345678
1241,حضرتك علاج الانزلاق الغضروفي بيتعب المعدة ترد عليا وما تقوليه تفضل بزيارتنا والكلام علشان تمت زيارتكم واخدت العلاج والعلاج نتيجته ايلة اعراضة الجانبية تعب المعدة وفقدان شهية الاكل,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
1242,الم شديد الكتف منتصف الزراع وبيوصل لتنميل الاحيان والام شديد الرقبة,obj,0,Medical_conslut,0.0,0.0,0.0
1243,ورحمه عملت عملية الرابعه والخامسة سنوات ورجعت عملتها وركبت مسامير وعمودين وما زال الم والمسامير اتحركت مكانها اعمل عمليه اعمل تردد حراري العلم تعبت المسكنات ارجو الرد ولك جزيل الشكر,obj,0,Medical_conslut,0.0,0.0,0.01282051282051282
1244,عندي الم شديد جدا اسفل الظهر والحوض وعملت رنين مفيش مشكلة الفقارات اختصاص الدكتور برضه,obj,0,Medical_conslut,service_support,0.0,0.0
1245,عندي الم شديد الكعب لدرجة اوقات شدة الالم ما بعرف امشي وعضلات للسمانة برضو بتوجعني الم الكعب,obj,0,Medical_conslut,0.0,0.0,0.0
1246,عندي الم شديد منطقه اسفل الظهر الركبه الخلف بحيث لا استطيع الحركه الوقوف بسهوله فهل اختصاص الدكتور احمد ارجوا تفاصيل واسعار,obj,0,Medical_conslut,service_support,PriceBooking_inquiry,0.0
1247,عملت حقن جذور الاعصاب والام الجافه نتيجه غضروف عنقي متكر ومازلت اتالم وزاد ظهري تحت ورحلة نار بحس جمر مولع ما قادرة عايزة اعرف الكشف بكام وفين,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.013157894736842105
1248,عندي ضيق فقرات الرقبه والم جامد الذراع يبقي الحل دكتور,obj,0,Medical_conslut,0.0,0.0,0.0
1249,انزلاق غضروفي عنقي وانزلاق غضروفي الفقرات القطنية والعجزية الرابعة والخامسة والسادسة وخشونة الركبة اليسري ومفصل الفخد الشمال السن الوزن ك وجود كرش,obj,0,Medical_conslut,0.0,0.0,0.0
1250,عندي غضروف الفقر الربع والخمسه ثلاث سنوات والان اكون واقف ورجلي تنمل ماشي بتنمل العلم معملتش العمليه وباخد مسكن العمل اه وشكرا,obj,0,Medical_conslut,0.0,0.0,0.0
1251,غضروفين ودسكين وضيق القناة الشوكيه العلاج والتكلفه والمكان فين,obj,0,Medical_conslut,0.0,0.0,place_inquiry
1252,مفيش زيارة قريبة لدكتور خبير جراحات القدم الكاحل,obj,0,0.0032258064516129032,0.0,0.0,0.0
1253,عندي تنميل برجلي التلت الامامي تنميل بلعب كوره واتخبط رجلي ساعتها ورجلي تعباني عملت رسم عصب ولقيت مفيش,obj,0,Medical_conslut,0.0,0.0,0.0
1254,عندي انزلاق غضروفي اسفل الظهر وبدا ثر المشي واسفل القدم,obj,0,Medical_conslut,0.0,0.0,0.0
1255,العلاج جراحي باستخدام الحقن والتردد الحراري,obj,0,0.003246753246753247,0.0,0.0,0.0
1256,عندي غضروف الرقبه مسببلي تعب ذراعي الايمن شديد وخصوصا النوم فهل علاج,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
1257,عندي الفقرات الرابعه والخامسة ضغطين العصب ومسمعه رجلي الشمال الحل ارجو الرد ضروري,obj,0,Medical_conslut,0.0,0.0,0.0
1258,عملية غضروف مسامير وشرايح تكلف كام للفقره الرابعه والخامسه والاولي عجزيه,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
1259,تبع شركة جلوب ميد ينفع احجز,obj,0,0.0,service_support,PriceBooking_inquiry,0.0
1260,عندي غضروف بسيط بالقطنية والعجزية تكلفة الجراحة كام,obj,0,Medical_conslut,0.0,PriceBooking_inquiry,0.0
1261,عندكم علاج طبيعي جراحة,obj,0,Medical_conslut,service_support,PriceBooking_inquiry,0.0
1262,حضرتك مين يكمل العلاج سفر الدكتور,obj,0,Medical_conslut,0.0,0.0,0.0
1263,بكام الكشف وهل تبع نقابه الصحفين وا شركه ميد نت,obj,0,0.003205128205128205,service_support,PriceBooking_inquiry,0.0
1264,يوجد العلاج بالتردد الحراري وبكامل السعر,obj,0,0.003246753246753247,0.0,PriceBooking_inquiry,0.0
1265,عندي غضروف ضاغط العصب وفي الم رجلي اعرف تكاليف العملية,obj,0,Medical_conslut,0.0,0.0,0.0
1266,المعادسعرالكشف وتكاليف العمليةلوسمحت,obj,0,0.0,0.0,0.0,0.0
