tweet,class
' @Ce_Ashraf كافراد لانهم متعودين علي الاشتباكات مع الامن ودي كانت تجربة مفيدة فادتهم في الثورة ..الانتصارات القومية بقي ٣ ',pos
' دا كلام النجم محمد حماقي عن #مينااااااا  فكواليس البرايم الواضح ان حماقي ال عجبه وركز معاه هو مينا عطا #StaracArabia http://t.co/bPBBJeZXp4 ',pos
' @Ce_Ashraf لا مش كل الاولتراس شباب جامعي انا كان معايا عربجية  حرفيا ',neg
' و من حيث لا تدرى كدا تبقى مخنوق دا اكيد سببه ان انت عبيت وشلت جواك كتير لحد لما مبقاش فى حيز يساع اكتر من كدا.. ',neg
' طب انا بجد عايز اروح ومش عارف تعبان نيك مش هقدر اسوق حد يجي يروحني يا جدعان ',neg
"' """"""شهوة الجوع، تتغلب احياناً ع الشهوه الجنسيه!!"""""""" '",neu
' ممكن يكون اكتر حاجة بسطتك وفرحان بيها تكون هى مصدر تعاستك فى الحياة والعكس صحيح #قدر #غيب ',neu
' @MamdouhZaki_ ما يعني كنت شوفت لنفسي يا ديحو وبعدين هشام أكبر منك ب3 سنين يعني قدامه شوية ويموت انت لسه شباب ',neu
' أنا بسقّط .. Zzzz ',neg
' @Ce_Ashraf يعني كانو ضد الثورة ونجحو الاخوان ؟ ',neu
' @sherifsarhan333 حسبي الله ونعم الوكيل دول كلاب معندهمش لا دين ولا عقل و الشامت له يوم والله  ف الجنة يا شهيد الواجب الوطني ',neg
' @ayaeid15 @googooo448 عيزييييييييييييييين فيديوووووووو بليييييييييييييييز ',neu
' باي ذا واي انا ملت من السياسه وكمان الماتشات فاضل ايه كده نهري فيه ؟!! ',neg
' @dodokemo98 ماله بقي وحش يعني ! :( ',neg
' قولي احبك كي تزيد وسامتي ف بغير حبك لا اكون وسيما ',pos
' كل اللي يومها فرحته معاك بيعذبني ',neg
"' """"""الصاحب الندل زى الكلوت،، لا منه يستر ولا منه يدفى"""""""" '",neg
"' ""تواضروس: الحرية الزائدة \""""مضرة\"""".. ويجب تشديد الرقابة على الإنترنت مش ناقص كمان غير انه يطلب بمحاكم التفتيش بتاعه العصور الوسطي '",neg
' @sene_18 غبيه ',neg
' انا امتي نسيتك ؟ولا عشان انا مش بتكلم .......... ',neg
' كفار قريش دول كانو وﻻد وسخه جاحدين اوووى بقى النبى يعرض عليكم تدخلو اﻻسﻻم وتدخلو الجنه وترفضوا  كانو هيخسروا ايه يعنى مش احسن من اﻻصنام ',neg
' #الوطن   بالفيديو  شريف مدكور: هعرض 10 ثواني من أغنية الكريسماس عشان الباقي عيب  http://t.co/gERNulcRtM ',neu
' @yasmina_ehab  والله انا بغير جدا على أختي مش عارف ليه ',pos
' @magdymohamed_ ايوة مش ده اللى قناة الشرق جابته ؟؟ ده عندى فى الاصدقاء على الفيس ؟؟ واعرفه ',neu
' @Passantadeel ;; الخوف اللى يخليك مش عارف تفرح دا من اسخف الحاجات ف الدنيا. ',neg
"' ""\""""@ranasamaha9t زغروطة لـ\""""رنا سماحة\"""" عقب فوز شاهين بلقب ستار أكاديمي: زغروطة لـ\""""رنا سماحة.. http://t.co/ZNF7m8oxg9 http://t.co/XcdLqKcbyS '",neu
' ملعــون آبو الآحتياج .. ',neg
' @IbrahimsaidAdاميلك اية على الفيس بوك ياكابتن .وانت حاليا بتلعب فى نادى اية ',neu
' تعرف على WhatsApp Messenger لهاتفك الذكي وقم بتنزيله اليوم من https://t.co/9wlm8HK7Ad ',neu
' @abca555 انا عيز اتعرف عليكي ',pos
' الكفن ملوش جيوب يتحط فيها الفلوس ',neg
' @rana_hassan1 امتحانى بكره :)  بس كده ',neu
' @GhadaAbdelRazek  كـــل عـــام وحــبــك الأجـمـــل يا مضـــوي شمعــة ســنيــني كـــل عــام وأنــت الأول فــي حــياتـي وقـــلبي وعــيني ',pos
' شغل بيض احا نيك يا نادى معرض مليان  ...... ',neg
' @FahadshalabiJcf  http://t.co/6wVxib18Ke  موقع تعليمي للاطفال http://t.co/L03p0dcJZ9 ',neu
' و يوم ما حبها .. حبها من ضحكتها ♥ ',pos
' اليووم كلنا حمام .. new experience ',pos
' واهي خلصت الحكاية .. بالخير افتكرها ',pos
' كاستيلو المنتزه بقا خره نيك ',neg
' @badorh666 اهم شئ ...الطاعة ..... ',pos
' ايووووووووه بقى يا مينوووو وحشتنااااا #مينا_فخر_العرب #MinaAtta http://t.co/yYQoMrOh9b ',pos
' العشرى جون #الزمالك الاول جول واحمد الله لانها لم يحتسب كاد انا يغير الناتيجه  احا نعملكوا ايه تانى يا ولاد المره  عوزين حكم من الصين حكم مع ',neg
' @AsmaaElwasek ازاي اسماء ',neu
' #علمتني_الحياه أن الذين يعيشون على الأرض ليسوا ملائكة بل بشر قد يصيبوا وقد يخطئوا فلا يجوز أن أحكم على شخص من موقف واحد تعاملت معه فيه ',pos
' #ميري_كرسمس كل سنة وانتم طيبين http://t.co/nEn1tHSrpw ',pos
' و انتهى مشوار الخواجة ',neg
' مش عارف ابتدى مذاكره منين :/ ',neg
' @mskhafagi  إختصروا الطريق بدلا من إختيار المنصف ثم الانقلاب عليه يبدو أن  الدولة العميقة ضاربة بجذورها فى دول العالم النامى كله ',neg
' إذ خانت المرأة فهي تبحث عن الإهتمام .. و إذ خان الرجل فهو يبحث عن عاهرة ',neg
' يا حبيبتي البعد ناار قلبي داب من الانتظار ♡ ',pos
"' """"""يا سامحك الله، من علّمك أن تكون خيبة؟"""""""" '",neg
' خى مالها قفلت من كل حتة كده لييه ! ',neg
' الناس اللى حضرت حفلات البرلمان القديم ياريت ما يحضروش الحفلة اللى جاية وخاصة ان مفيهاش رقص المرة دى . ',neg
' @aaaahmad21  ربنا يحميك انتا وزكرياااااا .... بس تعالا هنا مش تباركلي ^^ ...^^ ',pos
' @ameerakitty @walidasamra أما نظم العدالة الإجتماعية فتبعث على الإطمئنان والفضيلة .. يعني كل المشاكل الموجودة الان لم تكن موجودة أيام ناصر ',pos
"' ""\""""هذه الدنيا كتاب أنت فيه الفكر.\"""" ده كلام أغنية رومانسية ﻷم كلثوم و ده دليل علی إننا دلوقتي عايشين في بلاعة مجاري فكرية كبيرة و الله. '",neg
' و تشجيني معانيها و ارددها و اغنيها و أنا سهـــــــــران و يجي النوم يناديني الاقي الشوق يصحيني على الحرمــــــــــــــان ',pos
' @khalednegm شكرا يادكتور ',pos
' @OmarSaber_ عنلأبوأم الجنتله يا عم .. ',neg
' احناا محدش يعلة عليناا..بس كدة وصلت..شكراا ',neg
' فعلا يا عفيفي انت ديما بتنسينا الهم والقرف بفيديو يجيب من الاخر #باصي_لعفيفي ',pos
' @aaaahmad21  لا ده اسمه علي اسم الغالي اسمه احمد ** ',pos
' @aaaahmad21  ها ايه رايك اقوله ايه بقا .. انا بقول مودي حلو ^^ ',pos
"' """"""@HHesho لأ بن الصرمة دا لسه فى الفيلدز ، Euler in ODE :D بس non linear وحاجه بلاعات خالص"""""""" '",neg
' م انا هفضل ابني سفينتي حتي  و لو شربتو البحر ',pos
"' ""واية يعني تروح متجيش؟ وايه يعني هواها مفيش .\"""" '",neg
' نفسي كده في فلورز كتييييير #حرب_الفولورز_برعاية_سيزار_وترمس_افندي ',pos
' انت اخويا الكبير  و اخويا فالدم ياعم @adeleissa1 ',pos
"' """"""حين أموت لا تحزنوا  فإنه مجرد وقت وتنسوني ،،، كما نسيتوني وانا حي"""""""" '",neg
' عندما يتذكر المؤمن أن الأمر كُله لله وأن حياته تجري عليها أقدار الله واختياره له.. فحتما سيطمئن قلبه. ',pos
' النظام اللى مرتضى منصور ماشى به ده انه يمشى مدرب بعد كل ماتش هيخسره  هيودينا فى داهيه  وفى الاخر #الزمالك هينافس الاهلى عل المركز السابع ',neg
' #DoaaElSebaii دعاء السباعي دودو وبس ',pos
' #3alahwa   انا  نهي سنفورة القهوة اديرو    :) ',neu
' @Toty812013 هههههههههههههههههه ',pos
' سوني C3ولا سوني M2 افضل ؟؟ بلاش فتي :D ',neu
' @Nouran_Ali @Yomna_Yasser10 اهم حاجة البورتلاندى أصل لمؤغذة العمود من دول لازم يبقى متيين :D ',pos
' موتى اخر نقطه ندم جوايا من ناحيتك .. ',neg
' لما تعتبر حد عايش انه مات دى بتبقى اصعي من موته ',neg
' #RanaSamahaTeam #ومكملين_المشوار  @ranasamaha9t  مين عايز يسمع رايديو رناااا  http://t.co/wZEYewmheR ',neu
"' ""@solly_joey بس الحق يتقال breaking bad مسلسل فشيخ بصراحة :\""""D '",pos
' @sl_889 ههههههه ماشي خقه ',pos
"' """"""\"""" فقدنا فيك الأمل ، مفيش منك رجا ، رمينا طوبتك من زمان \"""""""""""" '",neg
' #على_ربيع  جاااااامد مالوش حل ',pos
"' """"""سُئل الحسن البصري رحمه الله : أين تجد الراحة فقال : . سجدة بعد غفلة ، وتوبة بعد ذنب"""""""" '",neu
' رسمت أحلام .. و عشت أيام  و غنيت الهوى أنغام ',pos
' الليله ليله عمرناا ♥♥   #3alahwa ',pos
' @RanaHashem77 @emanelkhatib1  الله يخرب بيتك يامرسي ',neg
' @mona_gendy وحضرتك بألف صحة وخير ---- وكل أيامك فرحة ',pos
' #لو_سانتا_كلوز_مصري هيتثبت بليل... ',neg
' هبتدى انام بدرى بقى واقوم بدرى عشان اذاكر والحوارات دى خرة مش بتيجي معايا سكة -_- ',neg
' انا باجى على الوقت ده و ببقى عاملة كدة سورى آم نوت سورى ',neg
' @aheeh777 @dirty0me اكيد طبعا شرف ليكم يا خدم الزوبر ',neg
' يمكن الرجوله صعبه عليك بس مو ضروري تصير نثيـه ! ',neg
' من اجمل ايام حياتي بجد #كتب_كتابي علي حبيبي ',pos
' أخاطب الشيب وافاني على صغر.. عجلت أم عادني همي على عجل؟! هذا البياض الذي في مفرقي لغة.. قرأت فيها فصول اليأس والأمل..#أحدث_الليل ',neg
"' """"""@sheetos46 مش حوار ، هسقطه :D"""""""" '",neg
"' ""أنت اعلم يا الله =) http://t.co/1HZxXYr1El\"""" '",pos
' واللي يطنش ....يطنش بكرة يتطنش ',neg
' @eslambalkemy انا عرفت في ديمسبر 2013ياسوكا وهنهي معاك في ديسمبر 2014 ',neg
' @ahmedgalal_9 كل سنه وانت طيب ياصاحبي وعقبال ١٠٠ سنه ويارب سنه سعيده عليك وتحقق فيها كل احلامك ❤✋ http://t.co/M7h9qqINdk ',pos
"' ""وانا ليه اصحي الساعه ٨ الصبح عشان انزل درس -.- ليه هه ؟ D\"""": '",neg
' ههههههههههههه #سعيد_الهوا http://t.co/k1N4KdpBEd ',pos
' الحمد لله على العلامات السريعة القاطعة الشافية! ',pos
' @teamah77 و ايه المشكله و احنا بلد فشل فيها زويل ونجحت فيها صافيناز ',neg
' قلبك ملكك متشغلوش باى حد ♥ ',pos
' الاختيار: قصة سيدى الحارث تربيزة خبط بالعقل أغنيةكام واحد لزاب يخت عالقهوة افضل ضيف: زاب ثروت ♥ اشهر زبون لكلوك #3alahwa ',pos
"' """"""\""""@Tahleel_120: لا إله إلا الله العظيم الحليم، لا إله إلا الله رب العرش العظيم، لا إله إلا الله رب السماوات، ورب الأرض، ورب العرش الكريم،،\"""""""""""" '",neu
